legacy_url,normalized_legacy_path,proposed_or_documented_target,target_country,language,mapping_source,historical_clicks,historical_impressions,referring_domains,observed_status,redirect_hops,hop_chain,final_url,final_status,content_equivalence,approved_retirement,test_status,priority,recommended_action,evidence
https://www.myglobalhealth.online/service-page/pt-medicare-consulta-nutricionismo,/service-page/pt-medicare-consulta-nutricionismo,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,12,0,308,1,https://www.myglobalhealth.online/service-page/pt-medicare-consulta-nutricionismo|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/service-page/sp-consulta-de-neumolog%C3%ADa,/service-page/sp-consulta-de-neumología,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,12,0,308,1,https://www.myglobalhealth.online/service-page/sp-consulta-de-neumolog%C3%ADa|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/cs/book-online,/cs/book-online,/ireland/en/book,ireland,en,next.config rule index 457,0,11,0,308,1,https://www.myglobalhealth.online/cs/book-online|https://www.myglobalhealth.online/ireland/en/book,https://www.myglobalhealth.online/ireland/en/book,200,related_hub,no,wrong_target,P3,"Preserve request locale: send to /ireland/cs/book, not /ireland/en/book",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/service-page/erectile-dysfunction-consultation,/service-page/erectile-dysfunction-consultation,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,11,0,308,1,https://www.myglobalhealth.online/service-page/erectile-dysfunction-consultation|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/service-page/pt-cons-cessa%C3%A7%C3%A3o-tabagica,/service-page/pt-cons-cessação-tabagica,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,11,0,308,1,https://www.myglobalhealth.online/service-page/pt-cons-cessa%C3%A7%C3%A3o-tabagica|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/service-page/sp-consulta-de-gen%C3%A9tica,/service-page/sp-consulta-de-genética,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,11,0,308,1,https://www.myglobalhealth.online/service-page/sp-consulta-de-gen%C3%A9tica|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/service-page/sp-consulta-medica-pediatrica,/service-page/sp-consulta-medica-pediatrica,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,11,0,308,1,https://www.myglobalhealth.online/service-page/sp-consulta-medica-pediatrica|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/cs/service-page/ie-mental-health-assessment,/cs/service-page/ie-mental-health-assessment,/ireland/en/see-a-specialist,ireland,en,next.config rule index 519,0,10,0,308,1,https://www.myglobalhealth.online/cs/service-page/ie-mental-health-assessment|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,wrong_target,P3,"Preserve request locale: send to /ireland/cs/see-a-specialist, not /ireland/en/see-a-specialist",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/cs/services-1-1/konsultace-s-neurologem,/cs/services-1-1/konsultace-s-neurologem,,,cs,none,0,10,0,404,0,https://www.myglobalhealth.online/cs/services-1-1/konsultace-s-neurologem,https://www.myglobalhealth.online/cs/services-1-1/konsultace-s-neurologem,404,none,no,missing_redirect,P3,No live entity equivalent found; add 308 -> /ireland/cs or retire as 410,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/es/portugal/weight-loss-consultation,/es/portugal/weight-loss-consultation,/portugal/pt/services/perda-de-peso,portugal,pt,next.config rule index 489,0,10,0,308,1,https://www.myglobalhealth.online/es/portugal/weight-loss-consultation|https://www.myglobalhealth.online/portugal/pt/services/perda-de-peso,https://www.myglobalhealth.online/portugal/pt/services/perda-de-peso,200,same_intent,no,wrong_target,P3,"Preserve request locale: send to /portugal/es/services/perda-de-peso, not /portugal/pt/services/perda-de-peso",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/home-health-tests-1/haemochromatosis-test,/home-health-tests-1/haemochromatosis-test,/ireland/en/lab-tests/genetic-haemochromatosis-test,ireland,en,next.config rule index 207,0,10,0,308,1,https://www.myglobalhealth.online/home-health-tests-1/haemochromatosis-test|https://www.myglobalhealth.online/ireland/en/lab-tests/genetic-haemochromatosis-test,https://www.myglobalhealth.online/ireland/en/lab-tests/genetic-haemochromatosis-test,404,none,no,dead_end,P3,Redirect target /ireland/en/lab-tests/genetic-haemochromatosis-test is 404 - Ireland health-tests feature flag off (P0 incident 2026-09-15). Re-enable flag or retarget.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/pt/ireland-doctors/dr-maristela-ferro-nepomuceno,/pt/ireland-doctors/dr-maristela-ferro-nepomuceno,/ireland/en/doctors/maristela-ferro-nepomuceno,ireland,en,next.config rule index 386,0,10,0,308,1,https://www.myglobalhealth.online/pt/ireland-doctors/dr-maristela-ferro-nepomuceno|https://www.myglobalhealth.online/ireland/en/doctors/maristela-ferro-nepomuceno,https://www.myglobalhealth.online/ireland/en/doctors/maristela-ferro-nepomuceno,200,same_entity,no,wrong_target,P3,"Preserve request locale: send to /ireland/pt/doctors/maristela-ferro-nepomuceno, not /ireland/en/doctors/maristela-ferro-nepomuceno",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/pt/portugal-specialist-consultations-1/consulta-de-oncologia,/pt/portugal-specialist-consultations-1/consulta-de-oncologia,/portugal/pt/see-a-specialist,portugal,pt,next.config rule index 482,0,10,0,308,1,https://www.myglobalhealth.online/pt/portugal-specialist-consultations-1/consulta-de-oncologia|https://www.myglobalhealth.online/portugal/pt/see-a-specialist,https://www.myglobalhealth.online/portugal/pt/see-a-specialist,200,related_hub,no,wrong_target,P3,Repoint from hub/home fallback to the specific equivalent /portugal/pt/services/consulta-de-oncologia,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/pt/portugal-specialist-consultations/consulta-de-oncologia,/pt/portugal-specialist-consultations/consulta-de-oncologia,/portugal/pt/see-a-specialist,portugal,pt,next.config rule index 521,0,10,0,308,1,https://www.myglobalhealth.online/pt/portugal-specialist-consultations/consulta-de-oncologia|https://www.myglobalhealth.online/portugal/pt/see-a-specialist,https://www.myglobalhealth.online/portugal/pt/see-a-specialist,200,related_hub,no,wrong_target,P3,Repoint from hub/home fallback to the specific equivalent /portugal/pt/services/consulta-de-oncologia,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/pt/portugal-specialist-consultations/consulta-de-urologia,/pt/portugal-specialist-consultations/consulta-de-urologia,/portugal/pt/see-a-specialist,portugal,pt,next.config rule index 521,0,10,0,308,1,https://www.myglobalhealth.online/pt/portugal-specialist-consultations/consulta-de-urologia|https://www.myglobalhealth.online/portugal/pt/see-a-specialist,https://www.myglobalhealth.online/portugal/pt/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/pt/product-page/nutrition-and-lifestyle-home-dna-test,/pt/product-page/nutrition-and-lifestyle-home-dna-test,/ireland/pt/lab-tests/nutrition-lifestyle-dna-test,ireland,pt,next.config rule index 172,0,10,0,308,1,https://www.myglobalhealth.online/pt/product-page/nutrition-and-lifestyle-home-dna-test|https://www.myglobalhealth.online/ireland/pt/lab-tests/nutrition-lifestyle-dna-test,https://www.myglobalhealth.online/ireland/pt/lab-tests/nutrition-lifestyle-dna-test,404,none,no,dead_end,P3,Redirect target /ireland/pt/lab-tests/nutrition-lifestyle-dna-test is 404 - Ireland health-tests feature flag off (P0 incident 2026-09-15). Re-enable flag or retarget.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/pt/spain-doctors/dr-luz-marina-zuluaga-rios,/pt/spain-doctors/dr-luz-marina-zuluaga-rios,/spain/es/doctors/dr-luz-marina-zuluaga-rios,spain,es,next.config rule index 435,0,10,0,308,1,https://www.myglobalhealth.online/pt/spain-doctors/dr-luz-marina-zuluaga-rios|https://www.myglobalhealth.online/spain/es/doctors/dr-luz-marina-zuluaga-rios,https://www.myglobalhealth.online/spain/es/doctors/dr-luz-marina-zuluaga-rios,200,same_entity,no,wrong_target,P3,"Preserve request locale: send to /spain/pt/doctors/dr-luz-marina-zuluaga-rios, not /spain/es/doctors/dr-luz-marina-zuluaga-rios",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/ro/czechia-team,/ro/czechia-team,/czechia/cs/doctors,czechia,cs,next.config rule index 478,0,10,0,308,1,https://www.myglobalhealth.online/ro/czechia-team|https://www.myglobalhealth.online/czechia/cs/doctors,https://www.myglobalhealth.online/czechia/cs/doctors,200,related_hub,no,wrong_target,P3,Repoint from hub/home fallback to the specific equivalent /czechia/ro/doctors,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/service-page/cz-konsultace-s-venereologem,/service-page/cz-konsultace-s-venereologem,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,10,0,308,1,https://www.myglobalhealth.online/service-page/cz-konsultace-s-venereologem|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/service-page/cz-konzultace-pro-erektiln%C3%AD-dysfunkci,/service-page/cz-konzultace-pro-erektilní-dysfunkci,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,10,0,308,1,https://www.myglobalhealth.online/service-page/cz-konzultace-pro-erektiln%C3%AD-dysfunkci|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/service-page/pt-medicare-consulta-de-pneumologia,/service-page/pt-medicare-consulta-de-pneumologia,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,10,0,308,1,https://www.myglobalhealth.online/service-page/pt-medicare-consulta-de-pneumologia|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/service-page/sp-consulta-de-dermatolog%C3%ADa,/service-page/sp-consulta-de-dermatología,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,10,0,308,1,https://www.myglobalhealth.online/service-page/sp-consulta-de-dermatolog%C3%ADa|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/spain-doctors/irene-galve-moros,/spain-doctors/irene-galve-moros,(410 Gone - intentional),spain,es,proxy (410 GONE_CONTENT),0,10,0,410,0,https://www.myglobalhealth.online/spain-doctors/irene-galve-moros,https://www.myglobalhealth.online/spain-doctors/irene-galve-moros,410,retired_intentionally,no,retired_ok,P3,No action - intentional retirement (410). Do not revive.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/cs/product-page/amh-test-anti-m%C3%BCllerian-hormone,/cs/product-page/amh-test-anti-müllerian-hormone,/ireland/cs/lab-tests/amh-fertility-test,ireland,cs,next.config rule index 162,0,9,0,308,1,https://www.myglobalhealth.online/cs/product-page/amh-test-anti-m%C3%BCllerian-hormone|https://www.myglobalhealth.online/ireland/cs/lab-tests/amh-fertility-test,https://www.myglobalhealth.online/ireland/cs/lab-tests/amh-fertility-test,404,none,no,dead_end,P3,Redirect target /ireland/cs/lab-tests/amh-fertility-test is 404 - Ireland health-tests feature flag off (P0 incident 2026-09-15). Re-enable flag or retarget.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/general-consultation-rm,/general-consultation-rm,/romania/ro/gp-consultation-online,romania,ro,next.config rule index 369,0,9,0,308,1,https://www.myglobalhealth.online/general-consultation-rm|https://www.myglobalhealth.online/romania/ro/gp-consultation-online,https://www.myglobalhealth.online/romania/ro/gp-consultation-online,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/ireland/referral-consultation,/ireland/referral-consultation,/ireland/en/services/referral-and-investigations,ireland,en,next.config rule index 424,0,9,0,308,1,https://www.myglobalhealth.online/ireland/referral-consultation|https://www.myglobalhealth.online/ireland/en/services/referral-and-investigations,https://www.myglobalhealth.online/ireland/en/services/referral-and-investigations,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/portugal/smoking-cessation-consultation,/portugal/smoking-cessation-consultation,/portugal/pt/services/deixar-de-fumar,portugal,pt,next.config rule index 540,0,9,0,308,1,https://www.myglobalhealth.online/portugal/smoking-cessation-consultation|https://www.myglobalhealth.online/portugal/pt/services/deixar-de-fumar,https://www.myglobalhealth.online/portugal/pt/services/deixar-de-fumar,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/pt/blog,/pt/blog,/ireland/en/blog,ireland,en,next.config rule index 504,0,9,0,308,1,https://www.myglobalhealth.online/pt/blog|https://www.myglobalhealth.online/ireland/en/blog,https://www.myglobalhealth.online/ireland/en/blog,200,related_hub,no,wrong_target,P3,Repoint from hub/home fallback to the specific equivalent /ireland/pt/blog,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/pt/online-prescription,/pt/online-prescription,/ireland/en/gp-consultation-online,ireland,en,next.config rule index 479,0,9,0,308,1,https://www.myglobalhealth.online/pt/online-prescription|https://www.myglobalhealth.online/ireland/en/gp-consultation-online,https://www.myglobalhealth.online/ireland/en/gp-consultation-online,200,same_intent,no,wrong_target,P3,"Preserve request locale: send to /ireland/pt/gp-consultation-online, not /ireland/en/gp-consultation-online",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/pt/online-prescriptions/oral-thrush-prescription,/pt/online-prescriptions/oral-thrush-prescription,/ireland/en/gp-consultation-online,ireland,en,next.config rule index 518,0,9,0,308,1,https://www.myglobalhealth.online/pt/online-prescriptions/oral-thrush-prescription|https://www.myglobalhealth.online/ireland/en/gp-consultation-online,https://www.myglobalhealth.online/ireland/en/gp-consultation-online,200,same_intent,no,wrong_target,P3,"Preserve request locale: send to /ireland/pt/gp-consultation-online, not /ireland/en/gp-consultation-online",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/ro/home-cz,/ro/home-cz,/czechia/ro,czechia,ro,next.config rule index 445,0,9,0,308,1,https://www.myglobalhealth.online/ro/home-cz|https://www.myglobalhealth.online/czechia/ro,https://www.myglobalhealth.online/czechia/ro,200,homepage_fallback,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/ro/home-delivery,/ro/home-delivery,/ireland/ro/lab-tests,ireland,ro,next.config rule index 450,0,9,0,308,1,https://www.myglobalhealth.online/ro/home-delivery|https://www.myglobalhealth.online/ireland/ro/lab-tests,https://www.myglobalhealth.online/ireland/ro/lab-tests,404,none,no,dead_end,P3,Redirect target /ireland/ro/lab-tests is 404 - Ireland health-tests feature flag off (P0 incident 2026-09-15). Re-enable flag or retarget.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/ro/ireland-doctors/dr-khoiamul-islam,/ro/ireland-doctors/dr-khoiamul-islam,/ireland/en/doctors/khoiamul-islam,ireland,en,next.config rule index 384,0,9,0,308,1,https://www.myglobalhealth.online/ro/ireland-doctors/dr-khoiamul-islam|https://www.myglobalhealth.online/ireland/en/doctors/khoiamul-islam,https://www.myglobalhealth.online/ireland/en/doctors/khoiamul-islam,200,same_entity,no,wrong_target,P3,"Preserve request locale: send to /ireland/ro/doctors/khoiamul-islam, not /ireland/en/doctors/khoiamul-islam",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/service-page/consulta-de-gastroenterolog%C3%ADa,/service-page/consulta-de-gastroenterología,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,9,0,308,1,https://www.myglobalhealth.online/service-page/consulta-de-gastroenterolog%C3%ADa|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/cs/general-consultation-rm,/cs/general-consultation-rm,/romania/ro/gp-consultation-online,romania,ro,next.config rule index 476,0,8,0,308,1,https://www.myglobalhealth.online/cs/general-consultation-rm|https://www.myglobalhealth.online/romania/ro/gp-consultation-online,https://www.myglobalhealth.online/romania/ro/gp-consultation-online,200,same_intent,no,wrong_target,P3,"Preserve request locale: send to /romania/cs/gp-consultation-online, not /romania/ro/gp-consultation-online",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/cs/portugal-specialist-consultations/consulta-de-venerologia,/cs/portugal-specialist-consultations/consulta-de-venerologia,/portugal/pt/see-a-specialist,portugal,pt,next.config rule index 521,0,8,0,308,1,https://www.myglobalhealth.online/cs/portugal-specialist-consultations/consulta-de-venerologia|https://www.myglobalhealth.online/portugal/pt/see-a-specialist,https://www.myglobalhealth.online/portugal/pt/see-a-specialist,200,related_hub,no,wrong_target,P3,"Preserve request locale: send to /portugal/cs/see-a-specialist, not /portugal/pt/see-a-specialist",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/cs/portugal/medical-consultation,/cs/portugal/medical-consultation,/portugal/pt/services/consulta-medica,portugal,pt,next.config rule index 492,0,8,0,308,1,https://www.myglobalhealth.online/cs/portugal/medical-consultation|https://www.myglobalhealth.online/portugal/pt/services/consulta-medica,https://www.myglobalhealth.online/portugal/pt/services/consulta-medica,200,same_intent,no,wrong_target,P3,"Preserve request locale: send to /portugal/cs/services/consulta-medica, not /portugal/pt/services/consulta-medica",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/cs/spain-team,/cs/spain-team,/spain/es/doctors,spain,es,next.config rule index 440,0,8,0,308,1,https://www.myglobalhealth.online/cs/spain-team|https://www.myglobalhealth.online/spain/es/doctors,https://www.myglobalhealth.online/spain/es/doctors,200,related_hub,no,wrong_target,P3,"Preserve request locale: send to /spain/cs/doctors, not /spain/es/doctors",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/czech-republic/pracovn%C3%AD-neschopnost,/czech-republic/pracovní-neschopnost,/czechia/cs,czechia,cs,next.config rule index 557,0,8,0,308,1,https://www.myglobalhealth.online/czech-republic/pracovn%C3%AD-neschopnost|https://www.myglobalhealth.online/czechia/cs,https://www.myglobalhealth.online/czechia/cs,200,homepage_fallback,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/czechia-specialist-consultations/immunoallergology-consultation,/czechia-specialist-consultations/immunoallergology-consultation,/czechia/cs,czechia,cs,next.config rule index 522,0,8,0,308,1,https://www.myglobalhealth.online/czechia-specialist-consultations/immunoallergology-consultation|https://www.myglobalhealth.online/czechia/cs,https://www.myglobalhealth.online/czechia/cs,200,homepage_fallback,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/es/online-prescriptions/rosacea-prescription,/es/online-prescriptions/rosacea-prescription,/ireland/en/gp-consultation-online,ireland,en,next.config rule index 518,0,8,0,308,1,https://www.myglobalhealth.online/es/online-prescriptions/rosacea-prescription|https://www.myglobalhealth.online/ireland/en/gp-consultation-online,https://www.myglobalhealth.online/ireland/en/gp-consultation-online,200,same_intent,no,wrong_target,P3,"Preserve request locale: send to /ireland/es/gp-consultation-online, not /ireland/en/gp-consultation-online",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/es/services-1-1/konsultace-s-onkologem,/es/services-1-1/konsultace-s-onkologem,,,es,none,0,8,0,404,0,https://www.myglobalhealth.online/es/services-1-1/konsultace-s-onkologem,https://www.myglobalhealth.online/es/services-1-1/konsultace-s-onkologem,404,none,no,missing_redirect,P3,No live entity equivalent found; add 308 -> /ireland/es or retire as 410,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/es/services-1-2/consulta-de-psicologia,/es/services-1-2/consulta-de-psicologia,/portugal/pt/services/consulta-de-psicologia,portugal,es,analyst-entity-match,0,8,0,404,0,https://www.myglobalhealth.online/es/services-1-2/consulta-de-psicologia,https://www.myglobalhealth.online/es/services-1-2/consulta-de-psicologia,404,none,no,missing_redirect,P3,Add 308 -> /portugal/pt/services/consulta-de-psicologia,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/online-prescriptions/migraine-prescription,/online-prescriptions/migraine-prescription,/ireland/en/gp-consultation-online,ireland,en,next.config rule index 517,0,8,0,308,1,https://www.myglobalhealth.online/online-prescriptions/migraine-prescription|https://www.myglobalhealth.online/ireland/en/gp-consultation-online,https://www.myglobalhealth.online/ireland/en/gp-consultation-online,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/post/how-air-quality-affects-your-lung-health,/post/how-air-quality-affects-your-lung-health,/ireland/en/blog,ireland,en,next.config rule index 564,0,8,0,308,1,https://www.myglobalhealth.online/post/how-air-quality-affects-your-lung-health|https://www.myglobalhealth.online/ireland/en/blog,https://www.myglobalhealth.online/ireland/en/blog,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/pt/ireland-doctors/dr-mohammed-omar,/pt/ireland-doctors/dr-mohammed-omar,/ireland/en/doctors/dr-mohammed-omar,ireland,en,next.config rule index 433,0,8,0,308,1,https://www.myglobalhealth.online/pt/ireland-doctors/dr-mohammed-omar|https://www.myglobalhealth.online/ireland/en/doctors/dr-mohammed-omar,https://www.myglobalhealth.online/ireland/en/doctors/dr-mohammed-omar,200,same_entity,no,wrong_target,P3,"Preserve request locale: send to /ireland/pt/doctors/dr-mohammed-omar, not /ireland/en/doctors/dr-mohammed-omar",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/pt/ireland-specialist-consultations/nutrition-consultation,/pt/ireland-specialist-consultations/nutrition-consultation,/ireland/en/see-a-specialist,ireland,en,next.config rule index 520,0,8,0,308,1,https://www.myglobalhealth.online/pt/ireland-specialist-consultations/nutrition-consultation|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,wrong_target,P3,"Preserve request locale: send to /ireland/pt/see-a-specialist, not /ireland/en/see-a-specialist",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/pt/specialty-cz,/pt/specialty-cz,/czechia/cs,czechia,cs,next.config rule index 470,0,8,0,308,1,https://www.myglobalhealth.online/pt/specialty-cz|https://www.myglobalhealth.online/czechia/cs,https://www.myglobalhealth.online/czechia/cs,200,homepage_fallback,no,wrong_target,P3,"Preserve request locale: send to /czechia/pt, not /czechia/cs",seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/ro/ireland-doctors/dr-mirza-aun-mohammad,/ro/ireland-doctors/dr-mirza-aun-mohammad,(410 Gone - intentional),ireland,ro,proxy (410 GONE_CONTENT),0,8,0,410,0,https://www.myglobalhealth.online/ro/ireland-doctors/dr-mirza-aun-mohammad,https://www.myglobalhealth.online/ro/ireland-doctors/dr-mirza-aun-mohammad,410,retired_intentionally,no,retired_ok,P3,No action - intentional retirement (410). Do not revive.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/ro/privacy,/ro/privacy,/privacy,,ro,next.config rule index 508,0,8,0,308,1,https://www.myglobalhealth.online/ro/privacy|https://www.myglobalhealth.online/privacy,https://www.myglobalhealth.online/privacy,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/service-page/ie-psychiatric-consultation,/service-page/ie-psychiatric-consultation,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,8,0,308,1,https://www.myglobalhealth.online/service-page/ie-psychiatric-consultation|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/service-page/l%C3%A9ka%C5%99sk%C3%A1-konzultace,/service-page/lékařská-konzultace,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,8,0,308,1,https://www.myglobalhealth.online/service-page/l%C3%A9ka%C5%99sk%C3%A1-konzultace|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/service-page/sp-consulta-de-psiquiatr%C3%ADa,/service-page/sp-consulta-de-psiquiatría,/ireland/en/see-a-specialist,ireland,en,next.config rule index 421,0,8,0,308,1,https://www.myglobalhealth.online/service-page/sp-consulta-de-psiquiatr%C3%ADa|https://www.myglobalhealth.online/ireland/en/see-a-specialist,https://www.myglobalhealth.online/ireland/en/see-a-specialist,200,related_hub,no,wrong_target,P3,Repoint from hub/home fallback to the specific equivalent /portugal/pt/services/consulta-de-psiquiatria,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/blog/categories/surgery,/blog/categories/surgery,/ireland/en/blog,ireland,en,next.config rule index 566,0,7,0,308,1,https://www.myglobalhealth.online/blog/categories/surgery|https://www.myglobalhealth.online/ireland/en/blog,https://www.myglobalhealth.online/ireland/en/blog,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
