issue_type,severity,url,detail,how_to_fix_short,evidence_file
title-too-long,info,https://www.myglobalhealth.online/ireland/ro/blog/medic-online-sau-consultatie-in-persoana-ghid-dupa-simptome-pentru-telemedicina-,"{""length"": 63}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/ro/see-a-specialist,"{""length"": 75}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/es/tools/osteoporosis-risk-checker,"{""length"": 80}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/pt/doctors/dr-mohamed-fadzly-bin-mohamed,"{""length"": 65}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/ro/tools/osteoporosis-risk-checker,"{""length"": 77}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/pt/tools/osteoporosis-risk-checker,"{""length"": 79}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/de/blog/online-arzt-oder-vor-ort-symptomleitfaden-zu-telemedizin-und-notfallversorgung,"{""length"": 61}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/de/see-a-specialist,"{""length"": 64}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/de/repeat-prescription-request,"{""length"": 70}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/de/tools/osteoporosis-risk-checker,"{""length"": 71}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/pt/health/online-prescription-ireland,"{""length"": 69}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/es/health/online-prescription-ireland,"{""length"": 69}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/cs/health/online-prescription-ireland,"{""length"": 63}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/ro/health/online-prescription-ireland,"{""length"": 73}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/de/doctors/dr-fahad-farooq,"{""length"": 63}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/en/doctors/priscila-figueiredo,"{""length"": 69}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/en/doctors/silvia-alexandre-fernandes,"{""length"": 61}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/portugal/pt/doctors/dr-tiago-miguel-figueira,"{""length"": 66}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/portugal/pt/doctors/dr-joana-branco-maia,"{""length"": 74}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/portugal/pt/doctors/dr-margarida-andrade,"{""length"": 61}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/portugal/pt/doctors/dr-joao-de-oliveira-e-silva,"{""length"": 67}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/portugal/pt/doctors/dr-lucas-alvarenga-berto,"{""length"": 62}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/czechia/cs/doctors/dr-ahmed-maklad,"{""length"": 61}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/czechia/cs/doctors/khoiamul-islam,"{""length"": 63}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/romania/ro/see-a-specialist,"{""length"": 64}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/romania/ro/tools/osteoporosis-risk-checker,"{""length"": 77}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/brazil/pt/services/saude-viagem-online,"{""length"": 63}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/brazil/pt/services/saude-mental-online,"{""length"": 66}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/brazil/pt/tools/osteoporosis-risk-checker,"{""length"": 78}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/pt/doctors/dr-mariam-faiz,"{""length"": 61}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/pt/doctors/priscila-figueiredo,"{""length"": 70}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/es/doctors/priscila-figueiredo,"{""length"": 72}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/cs/doctors/priscila-figueiredo,"{""length"": 66}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/ro/doctors/priscila-figueiredo,"{""length"": 68}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/de/doctors/dr-fatima-ali,"{""length"": 62}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/de/doctors/dr-mariam-faiz,"{""length"": 69}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/ireland/de/doctors/priscila-figueiredo,"{""length"": 72}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
title-too-long,info,https://www.myglobalhealth.online/czechia/en/doctors/mudr-vojtech-cerny,"{""length"": 72}","Shorten the title to roughly 50–60 characters, front-loading the most important words.",issues_all.json
