inspected_at,url,verdict,coverage_state,indexing_state,robots_txt_state,page_fetch_state,last_crawl_time,crawled_as,google_canonical,user_canonical,canonical_match,mobile_usability_verdict,rich_results_verdict,rich_results_types,sitemap_listed,referring_urls_count,error
2026-09-15T05:37:08Z,https://www.myglobalhealth.online/czechia/pt/blog/saidas-durante-a-baixa-medica-quantas-horas-quando-vem-a-fiscalizacao-e-o-que-fa,NEUTRAL,URL is unknown to Google,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,unknown,VERDICT_UNSPECIFIED,,,no,0,
2026-09-15T05:37:08Z,https://www.myglobalhealth.online/czechia/ro/blog/iesiri-in-timpul-concediului-medical-cate-ore-cand-vine-controlul-si-ce-faci-dac,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:37:08Z,https://www.myglobalhealth.online/czechia/cs/blog/vypocet-nemocenske-2026-co-plati-zamestnavatel-a-co-cssz,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-30T15:33:32Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/blog/vypocet-nemocenske-2026-co-plati-zamestnavatel-a-co-cssz,https://www.myglobalhealth.online/czechia/cs/blog/vypocet-nemocenske-2026-co-plati-zamestnavatel-a-co-cssz,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,1,
2026-09-15T05:37:08Z,https://www.myglobalhealth.online/czechia/de/blog/krankengeld-tschechien-berechnung-2026-arbeitgeber-cssz,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,4,
2026-09-15T05:37:08Z,https://www.myglobalhealth.online/czechia/en/blog/czech-sick-pay-calculation-2026-employer-cssz,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T01:52:16Z,MOBILE,https://www.myglobalhealth.online/czechia/en/blog/czech-sick-pay-calculation-2026-employer-cssz,https://www.myglobalhealth.online/czechia/en/blog/czech-sick-pay-calculation-2026-employer-cssz,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:37:08Z,https://www.myglobalhealth.online/czechia/es/blog/calculo-de-la-baja-medica-en-chequia-2026-empleador-vs-cssz,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T20:40:00Z,MOBILE,https://www.myglobalhealth.online/czechia/es/blog/calculo-de-la-baja-medica-en-chequia-2026-empleador-vs-cssz,https://www.myglobalhealth.online/czechia/es/blog/calculo-de-la-baja-medica-en-chequia-2026-empleador-vs-cssz,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,3,
2026-09-15T05:37:08Z,https://www.myglobalhealth.online/czechia/pt/blog/calculo-da-baixa-medica-na-chequia-2026-empregador-vs-cssz,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-30T14:42:17Z,MOBILE,https://www.myglobalhealth.online/czechia/pt/blog/calculo-da-baixa-medica-na-chequia-2026-empregador-vs-cssz,https://www.myglobalhealth.online/czechia/pt/blog/calculo-da-baixa-medica-na-chequia-2026-empregador-vs-cssz,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:39:05Z,https://www.myglobalhealth.online/czechia/ro/blog/calculul-indemnizatiei-de-boala-in-cehia-2026-angajator-vs-cssz,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-30T15:33:47Z,MOBILE,https://www.myglobalhealth.online/czechia/ro/blog/calculul-indemnizatiei-de-boala-in-cehia-2026-angajator-vs-cssz,https://www.myglobalhealth.online/czechia/ro/blog/calculul-indemnizatiei-de-boala-in-cehia-2026-angajator-vs-cssz,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:39:05Z,https://www.myglobalhealth.online/czechia/cs/blog/neschopenka-jak-funguje-eneschopenka,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T04:18:39Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/blog/neschopenka-jak-funguje-eneschopenka,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:39:05Z,https://www.myglobalhealth.online/czechia/de/blog/neschopenka-krankschreibung-in-tschechien,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-26T07:17:14Z,MOBILE,https://www.myglobalhealth.online/czechia/de/blog/neschopenka-krankschreibung-in-tschechien,https://www.myglobalhealth.online/czechia/de/blog/neschopenka-krankschreibung-in-tschechien,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:39:05Z,https://www.myglobalhealth.online/czechia/en/blog/neschopenka-czech-sick-note-explained,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-26T09:17:59Z,MOBILE,https://www.myglobalhealth.online/czechia/en/blog/neschopenka-czech-sick-note-explained,https://www.myglobalhealth.online/czechia/en/blog/neschopenka-czech-sick-note-explained,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:39:05Z,https://www.myglobalhealth.online/czechia/es/blog/neschopenka-baja-medica-en-chequia,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-09T13:26:42Z,MOBILE,https://www.myglobalhealth.online/czechia/es/blog/neschopenka-baja-medica-en-chequia,https://www.myglobalhealth.online/czechia/es/blog/neschopenka-baja-medica-en-chequia,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:39:05Z,https://www.myglobalhealth.online/czechia/pt/blog/neschopenka-baixa-medica-na-chequia,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-10T06:07:57Z,MOBILE,https://www.myglobalhealth.online/czechia/pt/blog/neschopenka-baixa-medica-na-chequia,https://www.myglobalhealth.online/czechia/pt/blog/neschopenka-baixa-medica-na-chequia,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:39:05Z,https://www.myglobalhealth.online/czechia/ro/blog/neschopenka-concediu-medical-in-cehia,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-03T07:40:10Z,MOBILE,https://www.myglobalhealth.online/czechia/ro/blog/neschopenka-concediu-medical-in-cehia,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:39:05Z,https://www.myglobalhealth.online/czechia/cs/blog/lekar-online-24-7-co-vyresi,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T19:10:17Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/blog/lekar-online-24-7-co-vyresi,https://www.myglobalhealth.online/czechia/cs/blog/lekar-online-24-7-co-vyresi,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,4,
2026-09-15T05:39:05Z,https://www.myglobalhealth.online/czechia/de/blog/arzt-online-tschechien-was-moeglich-ist,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-20T15:30:54Z,MOBILE,https://www.myglobalhealth.online/czechia/de/blog/arzt-online-tschechien-was-moeglich-ist,https://www.myglobalhealth.online/czechia/de/blog/arzt-online-tschechien-was-moeglich-ist,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:39:05Z,https://www.myglobalhealth.online/czechia/en/blog/online-doctor-czechia-what-it-solves,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-07T18:47:59Z,MOBILE,https://www.myglobalhealth.online/czechia/en/blog/online-doctor-czechia-what-it-solves,https://www.myglobalhealth.online/czechia/en/blog/online-doctor-czechia-what-it-solves,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,2,
2026-09-15T05:40:57Z,https://www.myglobalhealth.online/czechia/es/blog/medico-online-chequia-que-resuelve,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-08T09:31:33Z,MOBILE,https://www.myglobalhealth.online/czechia/es/blog/medico-online-chequia-que-resuelve,https://www.myglobalhealth.online/czechia/es/blog/medico-online-chequia-que-resuelve,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,1,
2026-09-15T05:40:57Z,https://www.myglobalhealth.online/czechia/pt/blog/medico-online-chequia-o-que-resolve,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-18T19:38:14Z,MOBILE,https://www.myglobalhealth.online/czechia/pt/blog/medico-online-chequia-o-que-resolve,https://www.myglobalhealth.online/czechia/pt/blog/medico-online-chequia-o-que-resolve,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,0,
2026-09-15T05:40:57Z,https://www.myglobalhealth.online/czechia/ro/blog/medic-online-cehia-ce-rezolva,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-28T21:21:51Z,MOBILE,https://www.myglobalhealth.online/czechia/ro/blog/medic-online-cehia-ce-rezolva,https://www.myglobalhealth.online/czechia/ro/blog/medic-online-cehia-ce-rezolva,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:40:57Z,https://www.myglobalhealth.online/czechia/cs/blog/diabetes-ticha-nemoc,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-24T09:45:29Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/blog/diabetes-ticha-nemoc,https://www.myglobalhealth.online/czechia/cs/blog/diabetes-ticha-nemoc,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:40:57Z,https://www.myglobalhealth.online/czechia/de/blog/diabetes-die-stille-krankheit-2,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:40:57Z,https://www.myglobalhealth.online/czechia/en/blog/diabetes-the-silent-disease-3,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T21:30:10Z,MOBILE,https://www.myglobalhealth.online/czechia/en/blog/diabetes-the-silent-disease-3,https://www.myglobalhealth.online/czechia/en/blog/diabetes-the-silent-disease-3,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:40:57Z,https://www.myglobalhealth.online/czechia/es/blog/diabetes-la-enfermedad-silenciosa-2,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-29T01:17:57Z,MOBILE,https://www.myglobalhealth.online/czechia/es/blog/diabetes-la-enfermedad-silenciosa-2,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:40:57Z,https://www.myglobalhealth.online/czechia/pt/blog/diabetes-a-doenca-silenciosa-3,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,0,
2026-09-15T05:40:57Z,https://www.myglobalhealth.online/czechia/ro/blog/diabetul-boala-tacuta-3,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,0,
2026-09-15T05:40:57Z,https://www.myglobalhealth.online/portugal/pt/blog/baixa-psicologica-como-pedir-quanto-recebe,NEUTRAL,Crawled - currently not indexed,INDEXING_STATE_UNSPECIFIED,ALLOWED,SUCCESSFUL,2026-09-14T01:13:22Z,MOBILE,,,unknown,VERDICT_UNSPECIFIED,,,no,2,
2026-09-15T05:42:31Z,https://www.myglobalhealth.online/portugal/cs/blog/psychicka-pracovni-neschopnost-kdo-ji-vystavuje-kolik-se-plati-a-proc-neni-hraze,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-13T06:53:15Z,MOBILE,https://www.myglobalhealth.online/portugal/cs/blog/psychicka-pracovni-neschopnost-kdo-ji-vystavuje-kolik-se-plati-a-proc-neni-hraze,https://www.myglobalhealth.online/portugal/cs/blog/psychicka-pracovni-neschopnost-kdo-ji-vystavuje-kolik-se-plati-a-proc-neni-hraze,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,4,
2026-09-15T05:42:31Z,https://www.myglobalhealth.online/portugal/de/blog/psychologische-krankschreibung-wer-sie-ausstellen-darf-wie-viel-man-bekommt-und,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-13T06:49:56Z,MOBILE,https://www.myglobalhealth.online/portugal/de/blog/psychologische-krankschreibung-wer-sie-ausstellen-darf-wie-viel-man-bekommt-und,https://www.myglobalhealth.online/portugal/de/blog/psychologische-krankschreibung-wer-sie-ausstellen-darf-wie-viel-man-bekommt-und,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:42:31Z,https://www.myglobalhealth.online/portugal/en/blog/psychological-sick-leave-who-can-issue-it-how-much-you-get-paid-and-why-it-isn-t,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-13T06:54:22Z,MOBILE,https://www.myglobalhealth.online/portugal/en/blog/psychological-sick-leave-who-can-issue-it-how-much-you-get-paid-and-why-it-isn-t,https://www.myglobalhealth.online/portugal/en/blog/psychological-sick-leave-who-can-issue-it-how-much-you-get-paid-and-why-it-isn-t,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:42:31Z,https://www.myglobalhealth.online/portugal/es/blog/baja-psicologica-quien-puede-darla-cuanto-se-cobra-y-por-que-no-se-paga-al-100,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T20:31:36Z,MOBILE,https://www.myglobalhealth.online/portugal/es/blog/baja-psicologica-quien-puede-darla-cuanto-se-cobra-y-por-que-no-se-paga-al-100,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:42:31Z,https://www.myglobalhealth.online/portugal/ro/blog/concediu-medical-psihologic-cine-il-poate-elibera-cat-se-primeste-si-de-ce-nu-se,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T18:43:58Z,MOBILE,https://www.myglobalhealth.online/portugal/ro/blog/concediu-medical-psihologic-cine-il-poate-elibera-cat-se-primeste-si-de-ce-nu-se,https://www.myglobalhealth.online/portugal/ro/blog/concediu-medical-psihologic-cine-il-poate-elibera-cat-se-primeste-si-de-ce-nu-se,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:42:31Z,https://www.myglobalhealth.online/portugal/pt/blog/baixa-medica-quanto-se-recebe-como-calcular,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T14:06:49Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/blog/baixa-medica-quanto-se-recebe-como-calcular,https://www.myglobalhealth.online/portugal/pt/blog/baixa-medica-quanto-se-recebe-como-calcular,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:42:31Z,https://www.myglobalhealth.online/portugal/cs/blog/nemocenska-v-portugalsku-vyse-vypocet,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,2,
